Month-Year,Pivot Field Names,Pivot Field Values
01-May-16,Exports: Germany,621.2
01-May-16,Exports: Ghana,7.3
01-May-16,Exports: Greece,53.5
01-May-16,Exports: Guam,29.5
01-May-16,Exports: Guatemala,0.6
01-May-16,Exports: Guinea,0.2
01-May-16,Exports: Guyana,0.1
01-May-16,Exports: Honduras,0.3
01-May-16,Exports: Hong Kong SAR (China),4691.6
01-May-16,Exports: Hungary,31.4
01-May-16,Exports: India,1321
01-May-16,Exports: Indonesia,2861
01-May-16,Exports: Iran,9.3
01-May-16,Exports: Ireland,34.6
01-May-16,Exports: Israel,87.3
01-May-16,Exports: Italy,54.5
01-May-16,Exports: Jamaica,0.2
01-May-16,Exports: Japan,1490.8
01-May-16,Exports: Jordan,2.8
01-May-16,Exports: Kazakhstan,1.7
01-May-16,Exports: Kenya,3.5
01-May-16,Exports: Kuwait,13.6
01-May-16,Exports: Lao Peo Dem Rep,8.3
01-May-16,Exports: Latvia,0.5
01-May-16,Exports: Lebanon,3.8
01-May-16,Exports: Liberia,184.9
01-May-16,Exports: Libyan Arab Jamahiriya,1
01-May-16,Exports: Lithuania,2.2
01-May-16,Exports: Luxembourg,9.4
01-May-16,Exports: Macau SAR (China),12.6
01-May-16,Exports: Madagascar,2.3
01-May-16,Exports: Malaysia,4127.1
01-May-16,Exports: Maldives Rep of,24.3
01-May-16,Exports: Malta,101.2
01-May-16,Exports: Marshall Islands,184.2
01-May-16,Exports: Mauritius,5.7
01-May-16,Exports: Mexico,110
01-May-16,Exports: Mongolian Peo Rep,5.7
01-May-16,Exports: Morocco,15.4
01-May-16,Exports: Mozambique,0.3
01-May-16,Exports: Myanmar,195.1
01-May-16,Exports: Nepal,9.6
01-May-16,Exports: Netherlands Antilles,3.2
01-May-16,Exports: Netherlands,675.9
01-May-16,Exports: New Caledonia,30.1
01-May-16,Exports: New Zealand,154.6
01-May-16,Exports: Nigeria,18.5
01-May-16,Exports: Northern Mariana Islands,0.9
01-May-16,Exports: Norway,1760.1
01-May-16,Exports: Oman,13.1
01-May-16,Exports: Other Countries of Africa,8.5
01-May-16,Exports: Other Countries of America,7.8
01-May-16,Exports: Other Countries of Asia,10.7
01-May-16,Exports: Other Countries of Europe,29.1
01-May-16,Exports: Other Countries of Oceania,17.6
01-May-16,Exports: Pakistan,104.6
01-May-16,Exports: Panama,470
01-May-16,Exports: Papua New Guinea,47.7
01-May-16,Exports: Paraguay,0.1
01-May-16,Exports: Peru,4.7
01-May-16,Exports: Philippines,699.8
01-May-16,Exports: Poland,24.1
01-May-16,Exports: Portugal,22.2
01-May-16,Exports: Puerto Rico,382.9
01-May-16,Exports: Qatar,9.4
01-May-16,Exports: Reunion,27
01-May-16,Exports: Romania,8.2
01-May-16,Exports: Russia,68.8
01-May-16,Exports: Saint Vincent and the Grenadines,3.4
01-May-16,Exports: Samoa,5.7
01-May-16,Exports: Saudi Arabia,95
01-May-16,Exports: Seychelles,3.7
01-May-16,Exports: Slovak Republic,3.6
01-May-16,Exports: Slovenia,3
01-May-16,Exports: Solomon Islands,3.8
01-May-16,Exports: South Africa,26.9
01-May-16,Exports: South Korea,1469.6
01-May-16,Exports: Spain,35.6
01-May-16,Exports: Sri Lanka,201.4
01-May-16,Exports: Sudan,1.7
01-May-16,Exports: Sweden,13
01-May-16,Exports: Switzerland,742.5
01-May-16,Exports: Syrian Arab Rep,0.5
01-May-16,Exports: Taiwan,1672.4
01-May-16,Exports: Tanzania,3
01-May-16,Exports: Thailand,1546.5
01-May-16,Exports: Trinidad & Tobago,2.4
01-May-16,Exports: Tunisia,1
01-May-16,Exports: Turkey,40.7
01-May-16,Exports: USA,2505.9
01-May-16,Exports: Ukraine,1.5
01-May-16,Exports: United Arab Emirates,386
01-May-16,Exports: United Kingdom,290.7
01-May-16,Exports: Uruguay,1.9
01-May-16,Exports: Vanuatu,1.7
01-May-16,Exports: Venezuela,0.2
01-May-16,Exports: Vietnam,1286.7
01-May-16,Exports: Yemen,2
01-May-16,Exports: Zambia,0.3
01-May-16,Exports: Zimbabwe,0.3
01-Jun-16,Exports: Afghanistan,1.3
01-Jun-16,Exports: Algeria,2.6
01-Jun-16,Exports: Angola,8.7
01-Jun-16,Exports: Antigua and Barbuda,16.3
01-Jun-16,Exports: Argentina,59.6
01-Jun-16,Exports: Australia,1098.9
01-Jun-16,Exports: Austria,12.2
01-Jun-16,Exports: Bahamas,57.2
01-Jun-16,Exports: Bahrain,11.2
01-Jun-16,Exports: Bangladesh,359
01-Jun-16,Exports: Belarus,0
01-Jun-16,Exports: Belgium,600.4
01-Jun-16,Exports: Benin,1.4
01-Jun-16,Exports: Bermuda,10
01-Jun-16,Exports: Brazil,107.6
01-Jun-16,Exports: Brunei,79.9
01-Jun-16,Exports: Bulgaria,1.2
01-Jun-16,Exports: Cambodia,87.9
01-Jun-16,Exports: Cameroon,0.9
01-Jun-16,Exports: Canada,65
01-Jun-16,Exports: Chile,5.3
01-Jun-16,Exports: China,4865
01-Jun-16,Exports: Christmas Islands,0.6
01-Jun-16,Exports: Colombia,8
01-Jun-16,Exports: Comoros,0
01-Jun-16,Exports: Costa Rica,2.6
01-Jun-16,Exports: Cote D'ivoire,1.2
01-Jun-16,Exports: Croatia,7.8
01-Jun-16,Exports: Cuba,0.1
01-Jun-16,Exports: Cyprus,39.5
01-Jun-16,"Exports: Czech, Republic",22.5
01-Jun-16,Exports: Denmark,27.7
01-Jun-16,Exports: Djibouti,2.4
01-Jun-16,Exports: Dominican Rep,1.1
01-Jun-16,Exports: Ecuador,4.2
01-Jun-16,Exports: Egypt,34.5
01-Jun-16,Exports: El Salvador,1
01-Jun-16,Exports: Estonia,0.8
01-Jun-16,Exports: Eswatini,0.2
01-Jun-16,Exports: Ethiopia,5
01-Jun-16,Exports: Fiji,31
01-Jun-16,Exports: Finland,13.1
01-Jun-16,Exports: France,346
01-Jun-16,Exports: French Polynesia,2.5
01-Jun-16,Exports: Gabon,0.2
01-Jun-16,Exports: Germany,670.4
01-Jun-16,Exports: Ghana,6.4
01-Jun-16,Exports: Greece,64.9
01-Jun-16,Exports: Guam,28.1
01-Jun-16,Exports: Guatemala,3.7
01-Jun-16,Exports: Guinea,22.7
01-Jun-16,Exports: Guyana,0.2
01-Jun-16,Exports: Honduras,0.1
01-Jun-16,Exports: Hong Kong SAR (China),5070.8
01-Jun-16,Exports: Hungary,33.6
01-Jun-16,Exports: India,1181.7
01-Jun-16,Exports: Indonesia,3029.1
01-Jun-16,Exports: Iran,7.8
01-Jun-16,Exports: Ireland,38.3
01-Jun-16,Exports: Israel,69.3
01-Jun-16,Exports: Italy,61.9
01-Jun-16,Exports: Jamaica,1
01-Jun-16,Exports: Japan,1697.7
01-Jun-16,Exports: Jordan,2.8
01-Jun-16,Exports: Kazakhstan,1.7
01-Jun-16,Exports: Kenya,6.3
01-Jun-16,Exports: Kuwait,23.5
01-Jun-16,Exports: Lao Peo Dem Rep,3.4
01-Jun-16,Exports: Latvia,1.3
01-Jun-16,Exports: Lebanon,3.1
01-Jun-16,Exports: Liberia,230.9
01-Jun-16,Exports: Libyan Arab Jamahiriya,0.7
01-Jun-16,Exports: Lithuania,0.9
01-Jun-16,Exports: Luxembourg,6.9
01-Jun-16,Exports: Macau SAR (China),15.4
01-Jun-16,Exports: Madagascar,3.1
01-Jun-16,Exports: Malaysia,4294
01-Jun-16,Exports: Maldives Rep of,23.1
01-Jun-16,Exports: Malta,116.1
01-Jun-16,Exports: Marshall Islands,226.1
01-Jun-16,Exports: Mauritius,11.4
01-Jun-16,Exports: Mexico,234
01-Jun-16,Exports: Mongolian Peo Rep,7
01-Jun-16,Exports: Morocco,12.6
01-Jun-16,Exports: Mozambique,4.9
01-Jun-16,Exports: Myanmar,245.3
01-Jun-16,Exports: Nepal,8.5
01-Jun-16,Exports: Netherlands Antilles,5.2
01-Jun-16,Exports: Netherlands,929.5
01-Jun-16,Exports: New Caledonia,8.8
01-Jun-16,Exports: New Zealand,152.2
01-Jun-16,Exports: Nigeria,20.1
01-Jun-16,Exports: Northern Mariana Islands,1
01-Jun-16,Exports: Norway,32.5
01-Jun-16,Exports: Oman,40.2
01-Jun-16,Exports: Other Countries of Africa,13.6
01-Jun-16,Exports: Other Countries of America,8.4
01-Jun-16,Exports: Other Countries of Asia,16.7
01-Jun-16,Exports: Other Countries of Europe,28
01-Jun-16,Exports: Other Countries of Oceania,4.3
01-Jun-16,Exports: Pakistan,77.2
01-Jun-16,Exports: Panama,601.8
01-Jun-16,Exports: Papua New Guinea,42.1
01-Jun-16,Exports: Paraguay,0.6
01-Jun-16,Exports: Peru,30
01-Jun-16,Exports: Philippines,767.2
01-Jun-16,Exports: Poland,21.3
01-Jun-16,Exports: Portugal,23.4
01-Jun-16,Exports: Puerto Rico,274.7
01-Jun-16,Exports: Qatar,12.1
01-Jun-16,Exports: Reunion,27.3
01-Jun-16,Exports: Romania,7.2
01-Jun-16,Exports: Russia,44.6
01-Jun-16,Exports: Saint Vincent and the Grenadines,1.4
01-Jun-16,Exports: Samoa,2.5
01-Jun-16,Exports: Saudi Arabia,79.8
01-Jun-16,Exports: Seychelles,2.1
01-Jun-16,Exports: Slovak Republic,1.7
01-Jun-16,Exports: Slovenia,2
01-Jun-16,Exports: Solomon Islands,2.6
01-Jun-16,Exports: South Africa,38.9
01-Jun-16,Exports: South Korea,1788.2
01-Jun-16,Exports: Spain,37.4
01-Jun-16,Exports: Sri Lanka,219
01-Jun-16,Exports: Sudan,0.3
01-Jun-16,Exports: Sweden,19.2
01-Jun-16,Exports: Switzerland,477.4
01-Jun-16,Exports: Syrian Arab Rep,0.3
01-Jun-16,Exports: Taiwan,1711.9
01-Jun-16,Exports: Tanzania,3.5
01-Jun-16,Exports: Thailand,1637.1
01-Jun-16,Exports: Trinidad & Tobago,0.5
01-Jun-16,Exports: Tunisia,1.6
01-Jun-16,Exports: Turkey,54
01-Jun-16,Exports: USA,2604.3
01-Jun-16,Exports: Ukraine,1.4
01-Jun-16,Exports: United Arab Emirates,445.5
01-Jun-16,Exports: United Kingdom,305.3
01-Jun-16,Exports: Uruguay,3.2
01-Jun-16,Exports: Vanuatu,3.2
01-Jun-16,Exports: Venezuela,3.7
01-Jun-16,Exports: Vietnam,1175.6
01-Jun-16,Exports: Yemen,0.8
01-Jun-16,Exports: Zambia,0.1
01-Jun-16,Exports: Zimbabwe,0.6
01-Jul-16,Exports: Afghanistan,1.8
01-Jul-16,Exports: Algeria,4.2
01-Jul-16,Exports: Angola,4.9
01-Jul-16,Exports: Antigua and Barbuda,12
01-Jul-16,Exports: Argentina,38.3
01-Jul-16,Exports: Australia,933.4
01-Jul-16,Exports: Austria,12
01-Jul-16,Exports: Bahamas,56.5
01-Jul-16,Exports: Bahrain,9.6
01-Jul-16,Exports: Bangladesh,253
01-Jul-16,Exports: Belarus,0.3
01-Jul-16,Exports: Belgium,815
01-Jul-16,Exports: Benin,0.7
01-Jul-16,Exports: Bermuda,9.4
01-Jul-16,Exports: Brazil,106.1
01-Jul-16,Exports: Brunei,74.6
01-Jul-16,Exports: Bulgaria,3.1
01-Jul-16,Exports: Cambodia,91.2
01-Jul-16,Exports: Cameroon,1.1
01-Jul-16,Exports: Canada,115
01-Jul-16,Exports: Chile,6.9
01-Jul-16,Exports: China,5140.2
01-Jul-16,Exports: Christmas Islands,0.1
01-Jul-16,Exports: Colombia,9.9
01-Jul-16,Exports: Comoros,0
01-Jul-16,Exports: Costa Rica,2.5
01-Jul-16,Exports: Cote D'ivoire,1.9
01-Jul-16,Exports: Croatia,1.8
01-Jul-16,Exports: Cuba,0.2
01-Jul-16,Exports: Cyprus,27.1
01-Jul-16,"Exports: Czech, Republic",35.1
01-Jul-16,Exports: Denmark,21.2
01-Jul-16,Exports: Djibouti,1.1
01-Jul-16,Exports: Dominican Rep,0.9
01-Jul-16,Exports: Ecuador,4.4
01-Jul-16,Exports: Egypt,27
01-Jul-16,Exports: El Salvador,0.4
01-Jul-16,Exports: Estonia,1
01-Jul-16,Exports: Eswatini,0.2
01-Jul-16,Exports: Ethiopia,3.3
01-Jul-16,Exports: Fiji,24.6
01-Jul-16,Exports: Finland,18.9
01-Jul-16,Exports: France,277.3
01-Jul-16,Exports: French Polynesia,16.4
01-Jul-16,Exports: Gabon,0.5
01-Jul-16,Exports: Germany,618
01-Jul-16,Exports: Ghana,5.5
01-Jul-16,Exports: Greece,61.7
01-Jul-16,Exports: Guam,31
01-Jul-16,Exports: Guatemala,1.2
01-Jul-16,Exports: Guinea,0
01-Jul-16,Exports: Guyana,0.2
01-Jul-16,Exports: Honduras,0.2
01-Jul-16,Exports: Hong Kong SAR (China),5020.1
01-Jul-16,Exports: Hungary,25.4
01-Jul-16,Exports: India,1056.6
01-Jul-16,Exports: Indonesia,2916
01-Jul-16,Exports: Iran,18.1
01-Jul-16,Exports: Ireland,81.6
01-Jul-16,Exports: Israel,80.5
01-Jul-16,Exports: Italy,74.7
01-Jul-16,Exports: Jamaica,0.3
01-Jul-16,Exports: Japan,1626.4
01-Jul-16,Exports: Jordan,3.3
01-Jul-16,Exports: Kazakhstan,0.8
01-Jul-16,Exports: Kenya,5
01-Jul-16,Exports: Kuwait,21.8
01-Jul-16,Exports: Lao Peo Dem Rep,1.9
01-Jul-16,Exports: Latvia,0.8
01-Jul-16,Exports: Lebanon,2.8
01-Jul-16,Exports: Liberia,240.1
01-Jul-16,Exports: Libyan Arab Jamahiriya,0.4
01-Jul-16,Exports: Lithuania,1.5
01-Jul-16,Exports: Luxembourg,6.9
01-Jul-16,Exports: Macau SAR (China),14.5
01-Jul-16,Exports: Madagascar,2.3
01-Jul-16,Exports: Malaysia,3763.7
01-Jul-16,Exports: Maldives Rep of,23.7
01-Jul-16,Exports: Malta,101
01-Jul-16,Exports: Marshall Islands,214.2
01-Jul-16,Exports: Mauritius,5.9
01-Jul-16,Exports: Mexico,175.8
01-Jul-16,Exports: Mongolian Peo Rep,5.3
01-Jul-16,Exports: Morocco,16.3
01-Jul-16,Exports: Mozambique,0.8
01-Jul-16,Exports: Myanmar,214.2
01-Jul-16,Exports: Nepal,13.8
01-Jul-16,Exports: Netherlands Antilles,0.3
01-Jul-16,Exports: Netherlands,673.5
01-Jul-16,Exports: New Caledonia,35.1
01-Jul-16,Exports: New Zealand,133.9
01-Jul-16,Exports: Nigeria,13.9
01-Jul-16,Exports: Northern Mariana Islands,1.2
01-Jul-16,Exports: Norway,32
01-Jul-16,Exports: Oman,55.7
01-Jul-16,Exports: Other Countries of Africa,8.2
01-Jul-16,Exports: Other Countries of America,12.1
01-Jul-16,Exports: Other Countries of Asia,17.5
01-Jul-16,Exports: Other Countries of Europe,35.9
01-Jul-16,Exports: Other Countries of Oceania,11.7
01-Jul-16,Exports: Pakistan,89.5
01-Jul-16,Exports: Panama,742.2
01-Jul-16,Exports: Papua New Guinea,34.8
01-Jul-16,Exports: Paraguay,0.4
01-Jul-16,Exports: Peru,26.5
01-Jul-16,Exports: Philippines,726.5
01-Jul-16,Exports: Poland,22.5
01-Jul-16,Exports: Portugal,32
01-Jul-16,Exports: Puerto Rico,9.3
01-Jul-16,Exports: Qatar,13.8
01-Jul-16,Exports: Reunion,26.5
01-Jul-16,Exports: Romania,8.5
01-Jul-16,Exports: Russia,435.9
01-Jul-16,Exports: Saint Vincent and the Grenadines,1.7
01-Jul-16,Exports: Samoa,4.8
01-Jul-16,Exports: Saudi Arabia,143.8
01-Jul-16,Exports: Seychelles,4.2
01-Jul-16,Exports: Slovak Republic,2.2
01-Jul-16,Exports: Slovenia,1.6
01-Jul-16,Exports: Solomon Islands,3.6
01-Jul-16,Exports: South Africa,35
01-Jul-16,Exports: South Korea,1430.4
01-Jul-16,Exports: Spain,37.5
01-Jul-16,Exports: Sri Lanka,132.4
01-Jul-16,Exports: Sudan,0.3
01-Jul-16,Exports: Sweden,13.7
01-Jul-16,Exports: Switzerland,848
01-Jul-16,Exports: Syrian Arab Rep,0.5
01-Jul-16,Exports: Taiwan,1599.7
01-Jul-16,Exports: Tanzania,2.7
01-Jul-16,Exports: Thailand,1394.7
01-Jul-16,Exports: Trinidad & Tobago,1.2
01-Jul-16,Exports: Tunisia,0.7
01-Jul-16,Exports: Turkey,52.9
01-Jul-16,Exports: USA,2626.6
01-Jul-16,Exports: Ukraine,1
01-Jul-16,Exports: United Arab Emirates,395.3
01-Jul-16,Exports: United Kingdom,316.1
01-Jul-16,Exports: Uruguay,2.1
01-Jul-16,Exports: Vanuatu,6.2
01-Jul-16,Exports: Venezuela,0.7
01-Jul-16,Exports: Vietnam,1269.7
01-Jul-16,Exports: Yemen,1.4
01-Jul-16,Exports: Zambia,0.2
01-Jul-16,Exports: Zimbabwe,0.4
01-Aug-16,Exports: Afghanistan,1.1
01-Aug-16,Exports: Algeria,3.4
01-Aug-16,Exports: Angola,8.7
01-Aug-16,Exports: Antigua and Barbuda,14.6
01-Aug-16,Exports: Argentina,18.3
01-Aug-16,Exports: Australia,983.5
01-Aug-16,Exports: Austria,14.5
01-Aug-16,Exports: Bahamas,67.5
01-Aug-16,Exports: Bahrain,13.1
01-Aug-16,Exports: Bangladesh,271.5
01-Aug-16,Exports: Belarus,0.3
01-Aug-16,Exports: Belgium,332.3
01-Aug-16,Exports: Benin,0.4
01-Aug-16,Exports: Bermuda,13.7
01-Aug-16,Exports: Brazil,92.2
01-Aug-16,Exports: Brunei,98.1
01-Aug-16,Exports: Bulgaria,1.5
01-Aug-16,Exports: Cambodia,111.8
01-Aug-16,Exports: Cameroon,1.1
01-Aug-16,Exports: Canada,67.2
01-Aug-16,Exports: Chile,6.7
01-Aug-16,Exports: China,5177.4
01-Aug-16,Exports: Christmas Islands,0
01-Aug-16,Exports: Colombia,12.9
01-Aug-16,Exports: Comoros,0
01-Aug-16,Exports: Costa Rica,2.6
01-Aug-16,Exports: Cote D'ivoire,1.4
01-Aug-16,Exports: Croatia,2
01-Aug-16,Exports: Cuba,0.1
01-Aug-16,Exports: Cyprus,29.1
01-Aug-16,"Exports: Czech, Republic",25.4
01-Aug-16,Exports: Denmark,25.9
01-Aug-16,Exports: Djibouti,1.9
01-Aug-16,Exports: Dominican Rep,0.8
01-Aug-16,Exports: Ecuador,3.9
01-Aug-16,Exports: Egypt,23.3
01-Aug-16,Exports: El Salvador,0.2
01-Aug-16,Exports: Estonia,1.2
01-Aug-16,Exports: Eswatini,0.3
01-Aug-16,Exports: Ethiopia,2.3
01-Aug-16,Exports: Fiji,24.5
01-Aug-16,Exports: Finland,9.5
01-Aug-16,Exports: France,378.3
01-Aug-16,Exports: French Polynesia,3.1
01-Aug-16,Exports: Gabon,2.6
01-Aug-16,Exports: Germany,687.7
01-Aug-16,Exports: Ghana,8
01-Aug-16,Exports: Greece,54.8
01-Aug-16,Exports: Guam,39.3
01-Aug-16,Exports: Guatemala,1.1
01-Aug-16,Exports: Guinea,0
01-Aug-16,Exports: Guyana,0.1
01-Aug-16,Exports: Honduras,0.3
01-Aug-16,Exports: Hong Kong SAR (China),5082.9
01-Aug-16,Exports: Hungary,34.8
01-Aug-16,Exports: India,1159.6
01-Aug-16,Exports: Indonesia,3180.7
01-Aug-16,Exports: Iran,22.5
01-Aug-16,Exports: Ireland,107.1
01-Aug-16,Exports: Israel,95.9
01-Aug-16,Exports: Italy,74.5
01-Aug-16,Exports: Jamaica,0.3
01-Aug-16,Exports: Japan,1534.9
01-Aug-16,Exports: Jordan,2.8
01-Aug-16,Exports: Kazakhstan,0.6
01-Aug-16,Exports: Kenya,4.1
01-Aug-16,Exports: Kuwait,46.4
01-Aug-16,Exports: Lao Peo Dem Rep,6.5
01-Aug-16,Exports: Latvia,1.7
01-Aug-16,Exports: Lebanon,5.2
01-Aug-16,Exports: Liberia,220
01-Aug-16,Exports: Libyan Arab Jamahiriya,0.6
01-Aug-16,Exports: Lithuania,1.2
01-Aug-16,Exports: Luxembourg,11.2
01-Aug-16,Exports: Macau SAR (China),19.1
01-Aug-16,Exports: Madagascar,1.6
01-Aug-16,Exports: Malaysia,4235.8
01-Aug-16,Exports: Maldives Rep of,22.9
01-Aug-16,Exports: Malta,101.1
01-Aug-16,Exports: Marshall Islands,192.9
01-Aug-16,Exports: Mauritius,5.1
01-Aug-16,Exports: Mexico,130.3
01-Aug-16,Exports: Mongolian Peo Rep,6.1
01-Aug-16,Exports: Morocco,11.5
01-Aug-16,Exports: Mozambique,13
01-Aug-16,Exports: Myanmar,210.4
01-Aug-16,Exports: Nepal,8.5
01-Aug-16,Exports: Netherlands Antilles,2.2
01-Aug-16,Exports: Netherlands,842.4
01-Aug-16,Exports: New Caledonia,14.5
01-Aug-16,Exports: New Zealand,173.3
01-Aug-16,Exports: Nigeria,25.3
01-Aug-16,Exports: Northern Mariana Islands,1.1
01-Aug-16,Exports: Norway,27.6
01-Aug-16,Exports: Oman,11.2
01-Aug-16,Exports: Other Countries of Africa,32
01-Aug-16,Exports: Other Countries of America,13.4
01-Aug-16,Exports: Other Countries of Asia,13.5
01-Aug-16,Exports: Other Countries of Europe,35.5
01-Aug-16,Exports: Other Countries of Oceania,8.3
01-Aug-16,Exports: Pakistan,82
01-Aug-16,Exports: Panama,674.2
01-Aug-16,Exports: Papua New Guinea,37
01-Aug-16,Exports: Paraguay,0.4
01-Aug-16,Exports: Peru,5.4
01-Aug-16,Exports: Philippines,696.6
01-Aug-16,Exports: Poland,25.5
01-Aug-16,Exports: Portugal,23.3
01-Aug-16,Exports: Puerto Rico,13.9
01-Aug-16,Exports: Qatar,17
01-Aug-16,Exports: Reunion,43.5
01-Aug-16,Exports: Romania,5.7
01-Aug-16,Exports: Russia,52.7
01-Aug-16,Exports: Saint Vincent and the Grenadines,2.5
01-Aug-16,Exports: Samoa,5.1
01-Aug-16,Exports: Saudi Arabia,69.2
01-Aug-16,Exports: Seychelles,2
01-Aug-16,Exports: Slovak Republic,2.4
01-Aug-16,Exports: Slovenia,3.5
01-Aug-16,Exports: Solomon Islands,3.3
01-Aug-16,Exports: South Africa,63.7
01-Aug-16,Exports: South Korea,1473.9
01-Aug-16,Exports: Spain,31.2
01-Aug-16,Exports: Sri Lanka,206
01-Aug-16,Exports: Sudan,2.5
01-Aug-16,Exports: Sweden,13.8
01-Aug-16,Exports: Switzerland,326.4
01-Aug-16,Exports: Syrian Arab Rep,1.1
01-Aug-16,Exports: Taiwan,1835.1
01-Aug-16,Exports: Tanzania,2.9
01-Aug-16,Exports: Thailand,1471.3
01-Aug-16,Exports: Trinidad & Tobago,1.1
01-Aug-16,Exports: Tunisia,3.8
01-Aug-16,Exports: Turkey,45.4
01-Aug-16,Exports: USA,2659.1
01-Aug-16,Exports: Ukraine,1.1
01-Aug-16,Exports: United Arab Emirates,555.1
01-Aug-16,Exports: United Kingdom,398
01-Aug-16,Exports: Uruguay,1.1
01-Aug-16,Exports: Vanuatu,1.4
01-Aug-16,Exports: Venezuela,0.8
01-Aug-16,Exports: Vietnam,1336.8
01-Aug-16,Exports: Yemen,1.5
01-Aug-16,Exports: Zambia,0.2
01-Aug-16,Exports: Zimbabwe,1.3
01-Sep-16,Exports: Afghanistan,1.6
01-Sep-16,Exports: Algeria,3.2
01-Sep-16,Exports: Angola,7
01-Sep-16,Exports: Antigua and Barbuda,14.4
01-Sep-16,Exports: Argentina,10.8
01-Sep-16,Exports: Australia,1409.2
01-Sep-16,Exports: Austria,13.9
01-Sep-16,Exports: Bahamas,53.3
01-Sep-16,Exports: Bahrain,13.4
01-Sep-16,Exports: Bangladesh,307.5
01-Sep-16,Exports: Belarus,0.3
01-Sep-16,Exports: Belgium,734.8
01-Sep-16,Exports: Benin,2.2
01-Sep-16,Exports: Bermuda,6.7
01-Sep-16,Exports: Brazil,113.7
01-Sep-16,Exports: Brunei,83.6
01-Sep-16,Exports: Bulgaria,3.7
01-Sep-16,Exports: Cambodia,147
01-Sep-16,Exports: Cameroon,0.6
01-Sep-16,Exports: Canada,64.3
01-Sep-16,Exports: Chile,7
01-Sep-16,Exports: China,5222.4
01-Sep-16,Exports: Christmas Islands,0.1
01-Sep-16,Exports: Colombia,8.9
01-Sep-16,Exports: Comoros,0.2
01-Sep-16,Exports: Costa Rica,3.5
01-Sep-16,Exports: Cote D'ivoire,2.3
01-Sep-16,Exports: Croatia,0.5
01-Sep-16,Exports: Cuba,0.1
01-Sep-16,Exports: Cyprus,28.1
01-Sep-16,"Exports: Czech, Republic",27.9
01-Sep-16,Exports: Denmark,55.1
01-Sep-16,Exports: Djibouti,1.1
01-Sep-16,Exports: Dominican Rep,2.1
01-Sep-16,Exports: Ecuador,3.3
01-Sep-16,Exports: Egypt,33.2
01-Sep-16,Exports: El Salvador,0.9
01-Sep-16,Exports: Estonia,0.9
01-Sep-16,Exports: Eswatini,0.2
01-Sep-16,Exports: Ethiopia,5.6
01-Sep-16,Exports: Fiji,34.7
01-Sep-16,Exports: Finland,11
01-Sep-16,Exports: France,354.4
01-Sep-16,Exports: French Polynesia,5.2
01-Sep-16,Exports: Gabon,1.2
01-Sep-16,Exports: Germany,717.3
01-Sep-16,Exports: Ghana,9.6
01-Sep-16,Exports: Greece,58.3
01-Sep-16,Exports: Guam,20.1
01-Sep-16,Exports: Guatemala,3.9
01-Sep-16,Exports: Guinea,0.3
01-Sep-16,Exports: Guyana,0.2
01-Sep-16,Exports: Honduras,0.2
01-Sep-16,Exports: Hong Kong SAR (China),5255.1
01-Sep-16,Exports: Hungary,34.9
01-Sep-16,Exports: India,1180.3
01-Sep-16,Exports: Indonesia,3189.8
01-Sep-16,Exports: Iran,15.2
01-Sep-16,Exports: Ireland,24.4
01-Sep-16,Exports: Israel,115
01-Sep-16,Exports: Italy,66
01-Sep-16,Exports: Jamaica,0.4
01-Sep-16,Exports: Japan,1782.3
01-Sep-16,Exports: Jordan,2.3
01-Sep-16,Exports: Kazakhstan,1.9
01-Sep-16,Exports: Kenya,6.9
01-Sep-16,Exports: Kuwait,16.5
01-Sep-16,Exports: Lao Peo Dem Rep,4.4
01-Sep-16,Exports: Latvia,2.6
01-Sep-16,Exports: Lebanon,3.7
01-Sep-16,Exports: Liberia,217.6
01-Sep-16,Exports: Libyan Arab Jamahiriya,1.9
01-Sep-16,Exports: Lithuania,1.3
01-Sep-16,Exports: Luxembourg,9.5
01-Sep-16,Exports: Macau SAR (China),20.8
01-Sep-16,Exports: Madagascar,1.7
01-Sep-16,Exports: Malaysia,3936
01-Sep-16,Exports: Maldives Rep of,29.9
01-Sep-16,Exports: Malta,110.5
01-Sep-16,Exports: Marshall Islands,216.2
01-Sep-16,Exports: Mauritius,9.2
01-Sep-16,Exports: Mexico,108.3
01-Sep-16,Exports: Mongolian Peo Rep,6.4
01-Sep-16,Exports: Morocco,13.1
01-Sep-16,Exports: Mozambique,18.2
01-Sep-16,Exports: Myanmar,265.9
01-Sep-16,Exports: Nepal,8.4
01-Sep-16,Exports: Netherlands Antilles,0.7
01-Sep-16,Exports: Netherlands,852.4
01-Sep-16,Exports: New Caledonia,29.6
01-Sep-16,Exports: New Zealand,167.8
01-Sep-16,Exports: Nigeria,18.9
01-Sep-16,Exports: Northern Mariana Islands,1.7
01-Sep-16,Exports: Norway,29.9
01-Sep-16,Exports: Oman,11.3
01-Sep-16,Exports: Other Countries of Africa,10.1
01-Sep-16,Exports: Other Countries of America,12.8
01-Sep-16,Exports: Other Countries of Asia,25.7
01-Sep-16,Exports: Other Countries of Europe,28.9
01-Sep-16,Exports: Other Countries of Oceania,8.6
01-Sep-16,Exports: Pakistan,91
01-Sep-16,Exports: Panama,725.2
01-Sep-16,Exports: Papua New Guinea,45.3
01-Sep-16,Exports: Paraguay,0.3
01-Sep-16,Exports: Peru,6.3
01-Sep-16,Exports: Philippines,750
01-Sep-16,Exports: Poland,30.5
